id,assignment_id,json,version,date,created_at,updated_at,enddate,startdate,status
513,731,"[{'cpl': 300, 'cpql': 600, 'cpsv': 1200, 'leads': 1000, 'qrate': 50, 'budget': 300000, 'qleads': 500, 'source': 'google', 'svdone': 250, 'svrate': 50, 'subsource': 'google_search'}, {'cpl': 200, 'cpql': 1000, 'cpsv': 3333.3333333333335, 'leads': 500, 'qrate': 20, 'budget': 100000, 'qleads': 100, 'source': 'facebook', 'svdone': 30, 'svrate': 30, 'subsource': 'facebook_lead_gen'}]",Copy of Test Plan 28th Dec,,2022-12-27 19:02:40.987375,2022-12-27 19:02:40.987375,2023-02-10,2023-02-01,active
680,2885,"[{'cpl': 2083.3333333333335, 'cpql': 7142.857142857143, 'cpsv': 25000, 'leads': 48, 'qrate': 29.166666666666668, 'budget': 100000, 'qleads': 14, 'source': 'google', 'svdone': 4, 'svrate': 28.571428571428573, 'subsource': 'discovery_ctw'}, {'cpl': 2083.3333333333335, 'cpql': 6944.444444444444, 'cpsv': 27777.777777777777, 'leads': 119.99999999999999, 'qrate': 30.000000000000004, 'budget': 250000, 'qleads': 36, 'source': 'google', 'svdone': 9, 'svrate': 25, 'subsource': 'search_ri_brand'}, {'cpl': 1700, 'cpql': 8552.631578947367, 'cpsv': 43333.333333333336, 'leads': 382.3529411764706, 'qrate': 19.876923076923077, 'budget': 650000, 'qleads': 76.00000000000001, 'source': 'facebook', 'svdone': 15, 'svrate': 19.736842105263154, 'subsource': 'facebook_lead_gen'}]",July12-August11,,2023-07-12 07:30:29.978971,2023-07-12 07:43:29.020153,,,active
530,2879,"[{'cpl': 1200, 'cpql': 6666.666666666667, 'cpsv': 26666.666666666668, 'leads': 62.5, 'qrate': 18, 'budget': 75000, 'qleads': 11.25, 'source': 'portals', 'svdone': 2.8125, 'svrate': 25, 'subsource': '99acres'}, {'cpl': 500, 'cpql': 5000, 'cpsv': 20000, 'leads': 112, 'qrate': 10, 'budget': 56000, 'qleads': 11.2, 'source': 'vapp', 'svdone': 2.8, 'svrate': 25, 'subsource': 'sms_vapp'}, {'cpl': 2000, 'cpql': 6666.666666666667, 'cpsv': 26666.666666666668, 'leads': 200, 'qrate': 30, 'budget': 400000, 'qleads': 60, 'source': 'google', 'svdone': 15, 'svrate': 25, 'subsource': 'discovery_ctw'}, {'cpl': 2500, 'cpql': 7142.857142857143, 'cpsv': 28571.428571428572, 'leads': 40, 'qrate': 35, 'budget': 100000, 'qleads': 14, 'source': 'google', 'svdone': 3.5, 'svrate': 25, 'subsource': 'search_ri_brand'}, {'cpl': 1500, 'cpql': 7500, 'cpsv': 30000, 'leads': 200, 'qrate': 20, 'budget': 300000, 'qleads': 40, 'source': 'facebook', 'svdone': 10, 'svrate': 25, 'subsource': 'leadgen_ri'}]",January Media Plan,,2022-12-30 10:47:35.949523,2022-12-30 10:51:43.028196,2023-01-31,2023-01-01,active
537,2561,"[{'cpl': 753.0120481927711, 'cpql': 3906.249999999999, 'cpsv': 13888.888888888889, 'leads': 166, 'qrate': 19.27710843373494, 'budget': 125000, 'qleads': 32.00000000000001, 'source': 'portal', 'svdone': 9, 'svrate': 28.124999999999993, 'subsource': 'housing'}, {'cpl': 800, 'cpql': 5714.285714285715, 'cpsv': 20000, 'leads': 250, 'qrate': 14, 'budget': 200000, 'qleads': 35, 'source': 'database', 'svdone': 10, 'svrate': 28.571428571428573, 'subsource': 'sms'}, {'cpl': 2000, 'cpql': 11111.111111111111, 'cpsv': 50000, 'leads': 50, 'qrate': 18, 'budget': 100000, 'qleads': 9, 'source': 'native', 'svdone': 2, 'svrate': 22.22222222222222, 'subsource': 'taboola'}, {'cpl': 1047.9041916167664, 'cpql': 6250, 'cpsv': 26249.999999999996, 'leads': 167, 'qrate': 16.766467065868262, 'budget': 175000, 'qleads': 28, 'source': 'native', 'svdone': 6.666666666666668, 'svrate': 23.80952380952381, 'subsource': 'times_colombia'}, {'cpl': 2000, 'cpql': 11500, 'cpsv': 46000, 'leads': 50, 'qrate': 17.391304347826086, 'budget': 100000, 'qleads': 8.695652173913043, 'source': 'facebook', 'svdone': 2.1739130434782608, 'svrate': 25, 'subsource': 'ctw_ri'}, {'cpl': 1200, 'cpql': 8035.714285714285, 'cpsv': 30000, 'leads': 375, 'qrate': 14.933333333333334, 'budget': 450000, 'qleads': 56, 'source': 'facebook', 'svdone': 15, 'svrate': 26.785714285714285, 'subsource': 'leadgen_ri'}, {'cpl': 2777.777777777778, 'cpql': 10000, 'cpsv': 33333.333333333336, 'leads': 36, 'qrate': 27.77777777777778, 'budget': 100000, 'qleads': 10, 'source': 'google', 'svdone': 3, 'svrate': 30, 'subsource': 'gmb_ads'}, {'cpl': 1098.901098901099, 'cpql': 6122.448979591837, 'cpsv': 23076.923076923078, 'leads': 273, 'qrate': 17.94871794871795, 'budget': 300000, 'qleads': 49, 'source': 'google', 'svdone': 13, 'svrate': 26.53061224489796, 'subsource': 'discovery_ctw'}, {'cpl': 1162.7906976744187, 'cpql': 3703.703703703704, 'cpsv': 11111.11111111111, 'leads': 86, 'qrate': 31.3953488372093, 'budget': 100000, 'qleads': 27, 'source': 'google', 'svdone': 9.000000000000002, 'svrate': 33.333333333333336, 'subsource': 'search_ri_generic'}, {'cpl': 2325.5813953488373, 'cpql': 7407.407407407408, 'cpsv': 22222.22222222222, 'leads': 86, 'qrate': 31.3953488372093, 'budget': 200000, 'qleads': 27, 'source': 'google', 'svdone': 9.000000000000002, 'svrate': 33.333333333333336, 'subsource': 'search_ri_brand'}]",Sarova - Media Plan,,2023-01-03 10:54:29.472990,2023-02-21 11:13:23.637252,2023-12-01,2022-08-12,active
533,2935,"[{'cpl': 550.1222493887531, 'cpql': 2290.0763358778627, 'cpsv': 8823.529411764706, 'leads': 1636, 'qrate': 24.022004889975552, 'budget': 900000, 'qleads': 393, 'source': 'facebook', 'svdone': 102, 'svrate': 25.954198473282442, 'subsource': 'leadgen_ri'}, {'cpl': 450.45045045045043, 'cpql': 2040.8163265306123, 'cpsv': 7692.307692307692, 'leads': 444, 'qrate': 22.07207207207207, 'budget': 200000, 'qleads': 98, 'source': 'portal', 'svdone': 26, 'svrate': 26.53061224489796, 'subsource': 'magicbricks'}, {'cpl': 550.4587155963303, 'cpql': 2290.0763358778627, 'cpsv': 8571.42857142857, 'leads': 545, 'qrate': 24.03669724770642, 'budget': 300000, 'qleads': 131, 'source': 'portal', 'svdone': 35, 'svrate': 26.717557251908396, 'subsource': 'housing'}, {'cpl': 500, 'cpql': 2380.9523809523807, 'cpsv': 8695.652173913044, 'leads': 400, 'qrate': 21, 'budget': 200000, 'qleads': 84, 'source': 'portal', 'svdone': 23, 'svrate': 27.38095238095238, 'subsource': '99acres'}, {'cpl': 500, 'cpql': 3333.3333333333335, 'cpsv': 11881.18811881188, 'leads': 2400, 'qrate': 15, 'budget': 1200000, 'qleads': 360, 'source': 'sms', 'svdone': 101, 'svrate': 28.055555555555557, 'subsource': ''}, {'cpl': 400, 'cpql': 2000, 'cpsv': 7978.723404255319, 'leads': 1875, 'qrate': 20, 'budget': 750000, 'qleads': 375, 'source': 'affiliate', 'svdone': 94, 'svrate': 25.066666666666666, 'subsource': ''}, {'cpl': 500, 'cpql': 2173.913043478261, 'cpsv': 8333.333333333334, 'leads': 600, 'qrate': 23, 'budget': 300000, 'qleads': 138, 'source': 'facebook', 'svdone': 36, 'svrate': 26.08695652173913, 'subsource': 'leadgen_ri_hindi'}, {'cpl': 500, 'cpql': 2173.913043478261, 'cpsv': 8333.333333333334, 'leads': 600, 'qrate': 23, 'budget': 300000, 'qleads': 138, 'source': 'facebook', 'svdone': 36, 'svrate': 26.08695652173913, 'subsource': 'leadgen_ri_marathi'}, {'cpl': 800, 'cpql': 2857.1428571428573, 'cpsv': 10169.49152542373, 'leads': 750, 'qrate': 28, 'budget': 600000, 'qleads': 210, 'source': 'facebook', 'svdone': 59, 'svrate': 28.095238095238095, 'subsource': 'ctw_ri'}, {'cpl': 300, 'cpql': 2727.2727272727275, 'cpsv': 10714.285714285714, 'leads': 500, 'qrate': 11, 'budget': 150000, 'qleads': 55, 'source': 'google', 'svdone': 14, 'svrate': 25.454545454545453, 'subsource': 'search_ri_competitor_guerilla'}, {'cpl': 699.8444790046657, 'cpql': 2912.621359223301, 'cpsv': 11250, 'leads': 1286, 'qrate': 24.027993779160187, 'budget': 900000, 'qleads': 309, 'source': 'google', 'svdone': 80, 'svrate': 25.889967637540455, 'subsource': 'discovery_ctw'}, {'cpl': 1801.8018018018017, 'cpql': 5660.377358490566, 'cpsv': 17647.058823529413, 'leads': 333, 'qrate': 31.83183183183183, 'budget': 600000, 'qleads': 106, 'source': 'google', 'svdone': 34, 'svrate': 32.075471698113205, 'subsource': 'search_ri_brand'}, {'cpl': 1801.8018018018017, 'cpql': 5660.377358490566, 'cpsv': 17647.058823529413, 'leads': 333, 'qrate': 31.83183183183183, 'budget': 600000, 'qleads': 106, 'source': 'google', 'svdone': 34, 'svrate': 32.075471698113205, 'subsource': 'search_ri_generic'}]",Residential,,2023-01-03 06:51:43.073579,2023-02-21 12:41:50.557145,2023-02-15,2023-01-01,active
550,2887,"[{'cpl': 1000, 'cpql': 4545.454545454545, 'cpsv': 18181.81818181818, 'leads': 200, 'qrate': 22, 'budget': 200000, 'qleads': 44, 'source': 'facebook', 'svdone': 11, 'svrate': 25, 'subsource': 'leadgen_ri_news'}, {'cpl': 1200, 'cpql': 4800.000000000001, 'cpsv': 16000.000000000002, 'leads': 41.666666666666664, 'qrate': 25, 'budget': 50000, 'qleads': 10.416666666666664, 'source': 'google', 'svdone': 3.1249999999999996, 'svrate': 30, 'subsource': 'search_ri_brand'}]",Media Plan (19th Oct - 19th Nov),,2023-01-05 09:31:42.140893,2023-01-05 09:35:50.575797,,,active
609,1015,"[{'cpl': 3600, 'cpql': 12000, 'cpsv': 39999.99999999999, 'leads': 6.944444444444445, 'qrate': 30, 'budget': 25000, 'qleads': 2.0833333333333335, 'source': 'google', 'svdone': 0.6250000000000001, 'svrate': 30, 'subsource': 'search_ri_generic'}, {'cpl': 3600, 'cpql': 12000, 'cpsv': 39999.99999999999, 'leads': 6.944444444444445, 'qrate': 30, 'budget': 25000, 'qleads': 2.0833333333333335, 'source': 'google', 'svdone': 0.6250000000000001, 'svrate': 30, 'subsource': 'search_ri_brand'}, {'cpl': 2900, 'cpql': 16111.111111111111, 'cpsv': 61965.81196581196, 'leads': 20.689655172413794, 'qrate': 18, 'budget': 60000, 'qleads': 3.7241379310344827, 'source': 'google', 'svdone': 0.9682758620689655, 'svrate': 26, 'subsource': 'discovery_ctw'}, {'cpl': 2900, 'cpql': 16111.11111111111, 'cpsv': 57539.68253968254, 'leads': 17.24137931034483, 'qrate': 18, 'budget': 50000, 'qleads': 3.1034482758620694, 'source': 'facebook', 'svdone': 0.8689655172413794, 'svrate': 28, 'subsource': 'ctw_ri'}, {'cpl': 1900, 'cpql': 11874.999999999998, 'cpsv': 45673.07692307692, 'leads': 36.8421052631579, 'qrate': 16, 'budget': 70000, 'qleads': 5.894736842105264, 'source': 'facebook', 'svdone': 1.5326315789473686, 'svrate': 26, 'subsource': 'leadgen_ri'}]",Ananta Bluegrass - April to June 2023,,2023-04-20 10:46:50.425113,2023-04-20 11:08:48.439454,2023-06-30,2023-04-01,active
645,3649,"[{'cpl': 800, 'cpql': 3636.3636363636365, 'cpsv': 14545.454545454546, 'leads': 125, 'qrate': 22, 'budget': 100000, 'qleads': 27.5, 'source': 'portal', 'svdone': 6.875, 'svrate': 25, 'subsource': ''}, {'cpl': 900, 'cpql': 3749.9999999999995, 'cpsv': 14423.07692307692, 'leads': 111.11111111111111, 'qrate': 24, 'budget': 100000, 'qleads': 26.66666666666667, 'source': 'affiliate', 'svdone': 6.9333333333333345, 'svrate': 26, 'subsource': ''}, {'cpl': 1200, 'cpql': 3750.0000000000005, 'cpsv': 11718.75, 'leads': 41.666666666666664, 'qrate': 32, 'budget': 50000, 'qleads': 13.333333333333332, 'source': 'google', 'svdone': 4.266666666666667, 'svrate': 32, 'subsource': 'search_ri_generic'}, {'cpl': 1200, 'cpql': 3750.0000000000005, 'cpsv': 11718.75, 'leads': 41.666666666666664, 'qrate': 32, 'budget': 50000, 'qleads': 13.333333333333332, 'source': 'google', 'svdone': 4.266666666666667, 'svrate': 32, 'subsource': 'search_ri_brand'}, {'cpl': 950, 'cpql': 3392.857142857143, 'cpsv': 10602.678571428572, 'leads': 157.89473684210526, 'qrate': 28, 'budget': 150000, 'qleads': 44.21052631578947, 'source': 'google', 'svdone': 14.147368421052631, 'svrate': 32, 'subsource': 'discovery_ctw'}, {'cpl': 500, 'cpql': 1923.076923076923, 'cpsv': 6410.25641025641, 'leads': 400, 'qrate': 26, 'budget': 200000, 'qleads': 104, 'source': 'facebook', 'svdone': 31.2, 'svrate': 30, 'subsource': 'leadgen_ri_video'}, {'cpl': 750, 'cpql': 2678.5714285714284, 'cpsv': 10302.197802197801, 'leads': 133.33333333333334, 'qrate': 28, 'budget': 100000, 'qleads': 37.333333333333336, 'source': 'facebook', 'svdone': 9.706666666666667, 'svrate': 26, 'subsource': 'ctw_ri'}, {'cpl': 600, 'cpql': 2307.6923076923076, 'cpsv': 8241.758241758242, 'leads': 416.6666666666667, 'qrate': 26, 'budget': 250000, 'qleads': 108.33333333333334, 'source': 'facebook', 'svdone': 30.333333333333336, 'svrate': 28, 'subsource': 'leadgen_ri'}]",3 months,,2023-07-06 12:37:24.816543,2023-07-06 12:43:03.129667,2023-09-28,2023-06-28,active
531,3073,"[{'cpl': 500, 'cpql': 3333.333333333333, 'cpsv': 13333.333333333332, 'leads': 62, 'qrate': 15, 'budget': 31000, 'qleads': 9.3, 'source': 'sms', 'svdone': 2.325, 'svrate': 25, 'subsource': 'sms'}, {'cpl': 300, 'cpql': 3000.0000000000005, 'cpsv': 12000.000000000002, 'leads': 186.66666666666666, 'qrate': 10, 'budget': 56000, 'qleads': 18.666666666666664, 'source': 'vapp', 'svdone': 4.666666666666666, 'svrate': 25, 'subsource': 'sms_vapp'}, {'cpl': 2000, 'cpql': 7692.307692307692, 'cpsv': 30769.23076923077, 'leads': 100, 'qrate': 26, 'budget': 200000, 'qleads': 26, 'source': 'google', 'svdone': 6.5, 'svrate': 25, 'subsource': 'discovery_ctw'}, {'cpl': 2500, 'cpql': 7142.857142857143, 'cpsv': 23809.52380952381, 'leads': 8, 'qrate': 35, 'budget': 20000, 'qleads': 2.8, 'source': 'google', 'svdone': 0.84, 'svrate': 30, 'subsource': 'search_ri_brand'}, {'cpl': 1300, 'cpql': 6500.000000000001, 'cpsv': 26000.000000000004, 'leads': 307.6923076923077, 'qrate': 20, 'budget': 400000, 'qleads': 61.53846153846153, 'source': 'facebook', 'svdone': 15.384615384615383, 'svrate': 25, 'subsource': 'leadgen_ri'}]",January Media Plan,,2022-12-30 10:52:03.808567,2022-12-30 10:56:02.711043,2023-01-31,2023-01-01,active
540,2225,"[{'cpl': 800, 'cpql': 5555.555555555556, 'cpsv': 14285.714285714286, 'leads': 125, 'qrate': 14.4, 'budget': 100000, 'qleads': 18, 'source': 'google', 'svdone': 7, 'svrate': 38.888888888888886, 'subsource': 'performance_max'}, {'cpl': 952.3809523809524, 'cpql': 5000, 'cpsv': 18750, 'leads': 157.5, 'qrate': 19.047619047619047, 'budget': 150000, 'qleads': 30, 'source': 'facebook', 'svdone': 8, 'svrate': 26.666666666666668, 'subsource': 'ctw_ri'}, {'cpl': 833.3333333333334, 'cpql': 5555.555555555556, 'cpsv': 14285.714285714286, 'leads': 120, 'qrate': 15, 'budget': 100000, 'qleads': 18, 'source': 'facebook', 'svdone': 7, 'svrate': 38.888888888888886, 'subsource': 'leadgen_lookalike'}, {'cpl': 833.3333333333334, 'cpql': 5555.555555555556, 'cpsv': 14285.714285714286, 'leads': 120, 'qrate': 15, 'budget': 100000, 'qleads': 18, 'source': 'facebook', 'svdone': 7, 'svrate': 38.888888888888886, 'subsource': 'leadgen_conversion'}, {'cpl': 898.2035928143713, 'cpql': 5000, 'cpsv': 18750, 'leads': 167, 'qrate': 17.964071856287426, 'budget': 150000, 'qleads': 30, 'source': 'affiliate', 'svdone': 8, 'svrate': 26.666666666666668, 'subsource': ''}, {'cpl': 699.3006993006993, 'cpql': 5000, 'cpsv': 20000, 'leads': 143, 'qrate': 13.986013986013987, 'budget': 100000, 'qleads': 20, 'source': 'sms', 'svdone': 5, 'svrate': 25, 'subsource': ''}, {'cpl': 847.457627118644, 'cpql': 4661.016949152543, 'cpsv': 16666.666666666668, 'leads': 118, 'qrate': 18.181818181818183, 'budget': 100000, 'qleads': 21.454545454545453, 'source': 'portal', 'svdone': 6, 'svrate': 27.966101694915256, 'subsource': 'magicbricks'}, {'cpl': 877.1929824561404, 'cpql': 4838.709677419355, 'cpsv': 16666.666666666668, 'leads': 114, 'qrate': 18.128654970760234, 'budget': 100000, 'qleads': 20.666666666666664, 'source': 'portal', 'svdone': 5.999999999999999, 'svrate': 29.032258064516128, 'subsource': '99acres'}, {'cpl': 1800, 'cpql': 7500, 'cpsv': 23035.714285714283, 'leads': 250, 'qrate': 24, 'budget': 450000, 'qleads': 60, 'source': 'google', 'svdone': 19.534883720930235, 'svrate': 32.55813953488372, 'subsource': 'discovery_ctw'}, {'cpl': 2343.75, 'cpql': 7500, 'cpsv': 19285.71428571429, 'leads': 32, 'qrate': 31.25, 'budget': 75000, 'qleads': 10, 'source': 'google', 'svdone': 3.8888888888888884, 'svrate': 38.888888888888886, 'subsource': 'search_ri_generic'}, {'cpl': 2272.7272727272725, 'cpql': 7386.363636363637, 'cpsv': 21103.896103896106, 'leads': 33, 'qrate': 30.76923076923077, 'budget': 75000, 'qleads': 10.153846153846153, 'source': 'google', 'svdone': 3.5538461538461537, 'svrate': 35, 'subsource': 'search_ri_brand'}]",Commerical Property,,2023-01-03 12:14:39.616822,2023-03-03 06:52:07.341162,2023-05-31,2023-02-01,active
615,3491,"[{'budget': 300000, 'source': 'emailer', 'subsource': 'emailer'}, {'budget': 600000, 'source': 'facebook', 'subsource': 'ctw_ri_branding'}, {'budget': 300000, 'source': 'inshorts', 'subsource': 'inshorts'}, {'budget': 300000, 'source': 'amazon', 'subsource': 'amazon_banner_ads'}, {'budget': 300000, 'source': 'google', 'subsource': 'gmb_ads'}, {'budget': 600000, 'source': 'google', 'subsource': 'youtube_ri'}, {'cpl': 1400, 'cpql': 8235.29411764706, 'cpsv': 29411.764705882353, 'leads': 142.85714285714286, 'qrate': 17, 'budget': 200000, 'qleads': 24.285714285714285, 'source': 'portal', 'svdone': 6.8, 'svrate': 28, 'subsource': '99acres'}, {'cpl': 1500, 'cpql': 8333.333333333334, 'cpsv': 30864.197530864196, 'leads': 266.6666666666667, 'qrate': 18, 'budget': 400000, 'qleads': 48, 'source': 'portal', 'svdone': 12.96, 'svrate': 27, 'subsource': 'housing'}, {'cpl': 1450, 'cpql': 8529.411764705881, 'cpsv': 31590.413943355117, 'leads': 68.96551724137932, 'qrate': 17, 'budget': 100000, 'qleads': 11.724137931034484, 'source': 'portal', 'svdone': 3.1655172413793107, 'svrate': 27, 'subsource': 'magicbricks'}, {'cpl': 1200, 'cpql': 7500, 'cpsv': 28846.153846153844, 'leads': 250, 'qrate': 16, 'budget': 300000, 'qleads': 40, 'source': 'affiliate', 'svdone': 10.4, 'svrate': 26, 'subsource': 'polyvalent'}, {'cpl': 800, 'cpql': 6666.666666666667, 'cpsv': 24691.35802469136, 'leads': 750, 'qrate': 12, 'budget': 600000, 'qleads': 90, 'source': 'sms', 'svdone': 24.3, 'svrate': 27, 'subsource': 'sms'}, {'cpl': 1750, 'cpql': 10937.5, 'cpsv': 42067.307692307695, 'leads': 171.42857142857142, 'qrate': 16, 'budget': 300000, 'qleads': 27.428571428571427, 'source': 'native', 'svdone': 7.131428571428571, 'svrate': 26, 'subsource': 'times_native'}, {'cpl': 1800, 'cpql': 10588.235294117649, 'cpsv': 40723.9819004525, 'leads': 333.3333333333333, 'qrate': 17, 'budget': 600000, 'qleads': 56.66666666666666, 'source': 'native', 'svdone': 14.73333333333333, 'svrate': 26, 'subsource': 'taboola'}, {'cpl': 1800, 'cpql': 10000, 'cpsv': 37037.03703703704, 'leads': 666.6666666666666, 'qrate': 18, 'budget': 1200000, 'qleads': 120, 'source': 'facebook', 'svdone': 32.4, 'svrate': 27, 'subsource': 'ctw_ri'}, {'cpl': 1400, 'cpql': 8235.29411764706, 'cpsv': 30501.089324618737, 'leads': 142.85714285714286, 'qrate': 17, 'budget': 200000, 'qleads': 24.285714285714285, 'source': 'facebook', 'svdone': 6.557142857142857, 'svrate': 27, 'subsource': 'leadgen_ri_messenger'}, {'cpl': 1300, 'cpql': 8125.000000000001, 'cpsv': 31250.000000000004, 'leads': 1384.6153846153845, 'qrate': 16, 'budget': 1800000, 'qleads': 221.53846153846152, 'source': 'facebook', 'svdone': 57.599999999999994, 'svrate': 26, 'subsource': 'leadgen_ri'}, {'cpl': 900, 'cpql': 7500, 'cpsv': 30000, 'leads': 333.3333333333333, 'qrate': 12, 'budget': 300000, 'qleads': 40, 'source': 'google', 'svdone': 10, 'svrate': 25, 'subsource': 'performance_max'}, {'cpl': 2000, 'cpql': 12500, 'cpsv': 48076.92307692308, 'leads': 600, 'qrate': 16, 'budget': 1200000, 'qleads': 96, 'source': 'google', 'svdone': 24.96, 'svrate': 26, 'subsource': 'discovery_ctw'}, {'cpl': 3200, 'cpql': 10000, 'cpsv': 30303.030303030304, 'leads': 281.25, 'qrate': 32, 'budget': 900000, 'qleads': 90, 'source': 'google', 'svdone': 29.7, 'svrate': 33, 'subsource': 'search_ri_generic'}, {'cpl': 3200, 'cpql': 10000, 'cpsv': 30303.030303030304, 'leads': 281.25, 'qrate': 32, 'budget': 900000, 'qleads': 90, 'source': 'google', 'svdone': 29.7, 'svrate': 33, 'subsource': 'search_ri_brand'}]",Raunak Centrum: April 2022 - April 2023,,2023-05-10 11:46:12.157874,2023-05-10 12:54:50.039613,2024-04-04,2023-04-05,active
681,3567,"[{'cpl': 2200, 'leads': 18.181818181818183, 'budget': 40000, 'source': 'facebook', 'subsource': 'leadgen_ri'}, {'cpl': 2200, 'leads': 4.545454545454546, 'budget': 10000, 'source': 'facebook', 'subsource': 'ctw_ri'}, {'cpl': 2800, 'leads': 107.14285714285714, 'budget': 300000, 'source': 'google', 'subsource': 'discovery_ctw'}, {'cpl': 1200, 'leads': 41.666666666666664, 'budget': 50000, 'source': 'google', 'subsource': 'display_ri'}, {'cpl': 3000, 'leads': 33.333333333333336, 'budget': 100000, 'source': 'google', 'subsource': 'search_ri_generic'}, {'cpl': 3000, 'leads': 33.333333333333336, 'budget': 100000, 'source': 'google', 'subsource': 'search_ri_brand'}]",93 East Media Plan - April-Aug 2023,,2023-07-12 08:11:19.701937,2023-07-12 08:26:34.898522,2023-07-31,2023-04-01,active
543,3266,"[{'cpl': 1000, 'cpql': 3571.4285714285716, 'cpsv': 10504.201680672268, 'leads': 440, 'qrate': 28, 'budget': 440000, 'qleads': 123.2, 'source': 'google', 'svdone': 41.888000000000005, 'svrate': 34, 'subsource': 'search_ri_brand'}, {'cpl': 1400, 'cpql': 5000, 'cpsv': 14705.882352941178, 'leads': 214.28571428571428, 'qrate': 28, 'budget': 300000, 'qleads': 60, 'source': 'google', 'svdone': 20.4, 'svrate': 34, 'subsource': 'discovery_ctw'}, {'cpl': 300, 'cpql': 6000, 'cpsv': 20000, 'leads': 200, 'qrate': 5, 'budget': 60000, 'qleads': 10, 'source': 'google', 'svdone': 3, 'svrate': 30, 'subsource': 'gdn_ri_remarketing'}, {'cpl': 600, 'cpql': 3333.3333333333335, 'cpsv': 10416.666666666666, 'leads': 833.3333333333334, 'qrate': 18, 'budget': 500000, 'qleads': 150, 'source': 'facebook', 'svdone': 48, 'svrate': 32, 'subsource': 'leadgen_ri'}, {'cpl': 800, 'cpql': 5000, 'cpsv': 15625, 'leads': 250, 'qrate': 16, 'budget': 200000, 'qleads': 40, 'source': 'facebook', 'svdone': 12.8, 'svrate': 32, 'subsource': 'ctw_ri'}, {'cpl': 1000, 'cpql': 6250, 'cpsv': 19531.25, 'leads': 100, 'qrate': 16, 'budget': 100000, 'qleads': 16, 'source': 'native', 'svdone': 5.12, 'svrate': 32, 'subsource': 'taboola_ri'}, {'cpl': 1000, 'cpql': 5555.555555555556, 'cpsv': 17361.111111111113, 'leads': 200, 'qrate': 18, 'budget': 200000, 'qleads': 36, 'source': 'portal', 'svdone': 11.52, 'svrate': 32, 'subsource': 'portal'}]",Vistas Elite Media plan,,2023-01-04 11:47:33.600778,2023-01-04 12:03:27.395713,2023-01-31,2022-12-01,active
525,3293,"[{'cpl': 1250, 'cpql': 6250, 'cpsv': 23148.148148148146, 'leads': 120, 'qrate': 20, 'budget': 150000, 'qleads': 24, 'source': 'portal', 'svdone': 6.48, 'svrate': 27, 'subsource': 'housing'}, {'cpl': 700, 'cpql': 5384.615384615385, 'cpsv': 19230.76923076923, 'leads': 142.85714285714286, 'qrate': 13, 'budget': 100000, 'qleads': 18.57142857142857, 'source': 'sms', 'svdone': 5.2, 'svrate': 28, 'subsource': 'sms_vapp'}, {'cpl': 900, 'cpql': 5000, 'cpsv': 20000, 'leads': 166.66666666666666, 'qrate': 18, 'budget': 150000, 'qleads': 30, 'source': 'affiliate', 'svdone': 7.5, 'svrate': 25, 'subsource': 'polyvaent'}, {'cpl': 1800, 'cpql': 9000, 'cpsv': 34615.38461538462, 'leads': 122.22222222222223, 'qrate': 20, 'budget': 220000, 'qleads': 24.444444444444443, 'source': 'facebook', 'svdone': 6.355555555555555, 'svrate': 26, 'subsource': 'ctw_ri'}, {'cpl': 1000, 'cpql': 5555.555555555556, 'cpsv': 21367.521367521367, 'leads': 580, 'qrate': 18, 'budget': 580000, 'qleads': 104.4, 'source': 'facebook', 'svdone': 27.144000000000002, 'svrate': 26, 'subsource': 'leadgen_ri'}, {'cpl': 1300, 'cpql': 6500, 'cpsv': 25000, 'leads': 538.4615384615385, 'qrate': 20, 'budget': 700000, 'qleads': 107.6923076923077, 'source': 'google', 'svdone': 28, 'svrate': 26, 'subsource': 'discovery_ctw'}, {'cpl': 2500, 'cpql': 7812.5, 'cpsv': 26041.666666666668, 'leads': 80, 'qrate': 32, 'budget': 200000, 'qleads': 25.6, 'source': 'google', 'svdone': 7.68, 'svrate': 30, 'subsource': 'search_ri_generic'}, {'cpl': 2500, 'cpql': 7812.5, 'cpsv': 26041.666666666668, 'leads': 120, 'qrate': 32, 'budget': 300000, 'qleads': 38.4, 'source': 'google', 'svdone': 11.52, 'svrate': 30, 'subsource': 'search_ri_brand'}]",Sairama Signature Dec 2022 - June 2023,,2022-12-28 11:00:21.274633,2023-01-09 11:30:43.793515,2023-07-06,2023-01-06,active
